timestep,person_id,from_location_id,from_location_type,to_location_id,to_location_type,movement_reason,person_age,person_sex,is_infectious,is_symptomatic,is_masked,from_occupancy,to_occupancy,to_capacity
780,153,10,facility,10,facility,normal,11,0,False,False,False,8,8,-1
780,96,31,household,31,household,lockdown,14,1,False,False,False,1,1,-1
780,159,10,facility,10,facility,normal,51,0,False,False,True,8,8,-1
780,1,1,household,1,household,lockdown,27,1,False,False,False,2,2,-1
780,123,40,household,40,household,lockdown,0,0,False,False,False,3,3,-1
780,4,2,household,10,facility,normal,38,1,False,False,False,1,9,-1
780,134,44,household,10,facility,normal,56,1,False,False,False,4,10,-1
780,41,20,facility,13,household,lockdown,33,1,False,False,False,2,1,-1
780,127,41,household,11,facility,normal,43,1,False,False,False,0,3,-1
780,157,87,household,51,household,lockdown,40,1,False,False,False,2,3,-1
780,130,60,household,42,household,lockdown,18,1,False,False,False,4,2,-1
780,171,54,household,54,household,lockdown,39,1,False,False,False,4,4,-1
780,155,11,facility,11,facility,normal,75,1,False,False,True,3,3,-1
780,15,6,household,6,household,lockdown,53,1,False,False,False,2,2,-1
780,89,3,facility,29,household,lockdown,37,0,False,False,False,1,2,-1
780,121,39,household,39,household,lockdown,18,0,False,False,False,3,3,-1
780,74,24,household,24,household,lockdown,26,1,False,False,False,5,5,-1
780,22,9,household,9,household,lockdown,12,0,False,False,False,4,4,-1
780,73,4,facility,24,household,lockdown,12,1,False,False,False,3,6,-1
780,91,43,household,29,household,lockdown,18,0,False,False,False,2,3,-1
780,56,18,household,13,facility,normal,18,0,False,False,True,0,9,-1
780,125,13,facility,13,facility,normal,67,1,False,False,False,9,9,-1
780,3,13,facility,13,facility,normal,24,1,False,False,True,9,9,-1
780,26,10,household,10,household,lockdown,68,0,False,False,False,2,2,-1
780,36,31,facility,12,household,lockdown,50,1,False,False,False,0,4,-1
780,60,20,household,13,facility,normal,13,0,False,False,True,2,10,-1
780,64,35,facility,20,household,lockdown,45,0,False,False,False,0,3,-1
780,95,13,facility,13,facility,normal,30,1,False,False,False,10,10,-1
780,163,13,facility,13,facility,normal,31,1,False,False,False,10,10,-1
780,65,21,household,21,household,lockdown,54,0,False,False,False,2,2,-1
780,150,49,household,49,household,lockdown,47,0,False,False,False,1,1,-1
780,5,2,household,13,facility,normal,78,0,False,False,False,0,11,-1
780,44,13,facility,13,facility,normal,11,1,False,False,False,11,11,-1
780,141,45,household,45,household,lockdown,70,1,False,False,False,2,2,-1
780,19,8,household,8,household,lockdown,71,0,False,False,False,1,1,-1
780,85,13,facility,13,facility,normal,25,1,False,False,False,11,11,-1
780,93,20,facility,30,household,lockdown,75,1,False,False,False,1,1,-1
780,57,27,household,19,household,lockdown,50,0,False,False,False,3,2,-1
780,166,53,household,53,household,lockdown,18,1,False,False,False,5,5,-1
780,170,54,household,14,facility,normal,0,1,False,False,False,3,2,-1
780,20,14,facility,14,facility,normal,18,1,False,False,True,2,2,-1
780,165,53,household,53,household,lockdown,81,1,False,False,False,5,5,-1
780,103,35,household,35,household,lockdown,69,0,False,False,False,2,2,-1
780,113,38,household,38,household,lockdown,37,0,False,False,False,4,4,-1
780,162,52,household,52,household,lockdown,37,1,False,False,False,1,1,-1
780,29,11,household,11,household,lockdown,31,0,False,False,False,5,5,-1
780,42,21,facility,14,household,lockdown,65,1,False,False,False,3,2,-1
780,164,53,household,14,facility,normal,22,1,False,False,False,4,3,-1
780,92,44,household,30,household,lockdown,41,1,False,False,False,3,2,-1
780,16,7,household,7,household,lockdown,56,0,False,False,False,2,2,-1
780,50,10,facility,16,household,lockdown,20,0,False,False,False,9,5,-1
780,135,44,household,44,household,lockdown,11,1,False,False,True,3,3,-1
780,10,6,household,4,household,lockdown,32,1,False,False,False,1,1,-1
780,71,24,household,24,household,lockdown,58,1,False,False,False,6,6,-1
780,70,23,household,23,household,lockdown,25,0,False,False,True,2,2,-1
780,131,43,household,43,household,lockdown,72,0,False,False,False,2,2,-1
780,78,25,household,25,household,lockdown,18,1,False,False,False,4,4,-1
780,82,26,household,26,household,lockdown,58,1,False,False,False,2,2,-1
780,9,3,household,3,household,lockdown,18,0,False,False,False,2,2,-1
780,126,18,facility,18,facility,normal,41,0,False,False,False,3,3,-1
780,6,18,facility,18,facility,normal,53,1,True,False,False,3,3,-1
780,172,18,facility,18,facility,normal,37,0,False,False,False,3,3,-1
780,115,38,household,38,household,lockdown,43,0,False,False,True,4,4,-1
780,112,38,household,38,household,lockdown,28,1,False,False,False,4,4,-1
780,139,44,household,44,household,lockdown,20,0,False,False,False,3,3,-1
780,136,44,household,20,facility,normal,0,1,False,False,False,2,2,-1
780,18,9,household,20,facility,normal,60,1,False,False,False,3,3,-1
780,62,29,household,20,household,lockdown,20,0,False,False,True,2,4,-1
780,133,43,household,20,facility,normal,45,0,False,False,False,1,4,-1
780,83,27,household,20,facility,normal,21,0,False,False,False,2,5,-1
780,23,21,facility,21,facility,normal,20,1,False,False,True,3,3,-1
780,63,21,facility,21,facility,normal,27,0,False,False,False,3,3,-1
780,51,24,household,16,household,lockdown,33,0,False,False,False,5,6,-1
780,168,53,household,53,household,lockdown,34,1,False,False,False,4,4,-1
780,147,21,facility,21,facility,normal,27,0,False,False,True,3,3,-1
780,138,22,facility,22,facility,normal,70,0,False,False,False,3,3,-1
780,104,22,facility,22,facility,normal,50,0,False,False,True,3,3,-1
780,100,48,household,33,household,lockdown,65,0,False,False,False,0,1,-1
780,84,27,household,27,household,lockdown,35,1,False,False,False,2,2,-1
780,61,20,household,20,household,lockdown,31,0,False,False,False,4,4,-1
780,79,22,facility,22,facility,normal,18,0,False,False,False,3,3,-1
780,88,28,household,28,household,lockdown,26,0,False,False,False,2,2,-1
780,30,11,household,22,facility,normal,29,1,False,False,False,4,4,-1
780,67,25,facility,25,facility,normal,62,1,False,False,True,2,2,-1
780,97,32,household,32,household,lockdown,75,0,False,False,True,2,2,-1
780,33,11,household,25,facility,normal,3,0,False,False,True,3,3,-1
780,102,25,facility,25,facility,normal,33,1,False,False,False,3,3,-1
780,175,55,household,55,household,lockdown,41,1,False,False,False,3,3,-1
780,109,37,household,37,household,lockdown,79,0,False,False,False,3,3,-1
780,72,24,household,24,household,lockdown,0,1,False,False,False,5,5,-1
780,107,11,facility,26,facility,normal,28,1,False,False,False,2,1,-1
780,111,37,household,27,facility,normal,75,0,False,False,True,2,1,-1
780,24,9,household,9,household,lockdown,8,1,True,False,False,3,3,-1
780,49,16,household,16,household,lockdown,39,1,False,False,False,6,6,-1
780,140,45,household,45,household,lockdown,79,0,False,False,False,2,2,-1
780,37,12,household,12,household,lockdown,34,0,False,False,False,4,4,-1
780,32,11,household,11,household,lockdown,41,0,False,False,False,3,3,-1
780,38,30,facility,30,facility,normal,41,1,False,False,False,1,1,-1
780,69,23,household,23,household,lockdown,40,0,False,False,False,2,2,-1
780,99,3,facility,33,household,lockdown,60,1,False,False,False,0,2,-1
780,167,91,household,53,household,lockdown,57,0,False,False,False,2,5,-1
780,76,24,household,24,household,lockdown,18,0,False,False,False,5,5,-1
780,114,38,household,38,household,lockdown,73,1,False,False,False,4,4,-1
780,68,22,household,22,household,lockdown,43,0,False,False,False,2,2,-1
780,7,13,facility,3,household,lockdown,13,1,False,False,False,10,3,-1
780,77,25,household,25,household,lockdown,54,0,False,False,False,4,4,-1
780,145,75,household,46,household,lockdown,27,0,False,False,False,2,1,-1
780,94,34,facility,34,facility,normal,31,0,False,False,False,1,1,-1
780,119,39,household,39,household,lockdown,18,0,False,False,False,3,3,-1
780,27,20,facility,10,household,lockdown,18,1,False,False,False,4,3,-1
780,21,9,household,9,household,lockdown,67,0,False,False,False,3,3,-1
780,90,12,facility,29,household,lockdown,42,1,False,False,False,0,3,-1
780,158,51,household,36,facility,normal,81,0,False,False,False,2,1,-1
780,143,13,facility,45,household,lockdown,9,0,False,False,False,9,3,-1
780,105,35,household,35,household,lockdown,36,1,False,False,True,2,2,-1
780,174,93,household,55,household,lockdown,43,1,False,False,False,6,4,-1
780,151,2,facility,49,household,lockdown,31,0,False,False,True,3,2,-1
780,124,40,household,40,household,lockdown,40,1,False,False,True,3,3,-1
780,176,55,household,55,household,lockdown,28,1,False,False,False,4,4,-1
780,129,42,household,42,household,lockdown,38,0,False,False,False,2,2,-1
780,110,37,household,37,household,lockdown,77,1,False,False,False,2,2,-1
840,7,3,household,4,household,normal,13,1,False,False,False,2,2,-1
840,8,3,household,5,household,normal,78,1,False,False,False,1,1,-1
840,27,10,household,12,household,normal,18,1,False,False,False,2,5,-1
840,26,10,household,12,household,normal,68,0,False,False,False,1,6,-1
840,43,8,facility,20,household,normal,12,1,False,False,False,0,5,-1
840,47,22,household,22,household,normal,34,1,False,False,False,2,2,-1
840,53,25,household,25,household,normal,68,1,False,False,True,4,4,-1
840,55,4,facility,26,household,normal,58,1,False,False,False,2,3,-1
840,63,21,facility,30,household,normal,27,0,False,False,False,2,3,-1
840,67,25,facility,32,household,normal,62,1,False,False,True,2,3,-1
840,70,23,household,33,household,normal,25,0,False,False,True,1,3,-1
840,131,43,household,61,household,normal,72,0,False,False,False,0,5,-1
840,133,20,facility,63,household,normal,45,0,False,False,False,3,6,-1
840,136,20,facility,66,household,normal,0,1,False,False,False,2,3,-1
840,137,10,facility,67,household,normal,10,0,False,False,False,8,4,-1
840,167,53,household,91,household,normal,57,0,False,False,False,4,3,-1
840,176,55,household,93,household,normal,28,1,False,False,False,3,7,-1
840,146,76,household,47,household,lockdown,70,0,False,False,False,6,1,-1
840,127,11,facility,41,household,lockdown,43,1,False,False,False,1,1,-1
840,120,39,household,39,household,lockdown,36,1,False,False,False,3,3,-1
840,149,6,facility,48,household,lockdown,46,0,False,False,False,1,1,-1
840,158,36,facility,51,household,lockdown,81,0,False,False,False,0,3,-1
840,39,12,household,12,household,lockdown,30,0,False,False,False,6,6,-1
840,80,2,facility,2,facility,normal,56,1,False,False,False,3,3,-1
840,13,2,facility,2,facility,normal,39,0,False,False,False,3,3,-1
840,52,16,household,16,household,lockdown,62,1,False,False,True,6,6,-1
840,139,44,household,44,household,lockdown,20,0,False,False,False,2,2,-1
840,45,14,household,14,household,lockdown,76,0,False,False,False,2,2,-1
840,59,20,household,2,facility,normal,43,0,False,False,False,4,4,-1
840,122,40,household,40,household,lockdown,62,0,False,False,True,3,3,-1
840,132,62,household,43,household,lockdown,25,0,False,False,False,2,1,-1
840,11,2,facility,2,facility,normal,23,0,False,False,False,4,4,-1
840,17,10,facility,7,household,lockdown,20,1,False,False,False,7,3,-1
840,144,74,household,46,household,lockdown,57,0,False,False,False,4,2,-1
840,119,39,household,39,household,lockdown,18,0,False,False,False,3,3,-1
840,75,36,household,3,facility,normal,45,0,False,False,True,0,1,-1
840,48,16,household,3,facility,normal,47,1,False,False,False,5,2,-1
840,84,27,household,27,household,lockdown,35,1,False,False,False,2,2,-1
840,81,26,household,3,facility,normal,58,0,False,False,False,2,3,-1
840,160,51,household,51,household,lockdown,55,1,False,False,False,3,3,-1
840,118,54,household,39,household,lockdown,0,1,False,False,False,2,4,-1
840,34,11,household,4,facility,normal,45,0,False,False,False,2,3,-1
840,106,4,facility,4,facility,normal,18,0,False,False,False,3,3,-1
840,22,9,household,9,household,lockdown,12,0,False,False,False,3,3,-1
840,73,24,household,24,household,lockdown,12,1,False,False,False,5,5,-1
840,143,45,household,45,household,lockdown,9,0,False,False,False,3,3,-1
840,58,27,household,19,household,lockdown,31,0,False,False,False,1,3,-1
840,14,4,facility,4,facility,normal,50,0,False,False,False,3,3,-1
840,28,10,household,10,household,lockdown,6,1,False,False,False,1,1,-1
840,54,25,household,6,facility,normal,9,0,False,False,False,3,2,-1
840,98,32,household,10,facility,normal,36,1,False,False,False,2,8,-1
840,90,29,household,29,household,lockdown,42,1,False,False,False,3,3,-1
840,87,10,facility,10,facility,normal,25,0,False,False,False,8,8,-1
840,117,10,facility,10,facility,normal,45,1,False,False,False,8,8,-1
840,153,10,facility,10,facility,normal,11,0,False,False,False,8,8,-1
840,3,13,facility,10,facility,normal,24,1,False,False,True,8,9,-1
840,96,31,household,31,household,lockdown,14,1,False,False,False,1,1,-1
840,159,10,facility,10,facility,normal,51,0,False,False,True,9,9,-1
840,1,1,household,1,household,lockdown,27,1,False,False,False,2,2,-1
840,123,40,household,40,household,lockdown,0,0,False,False,False,3,3,-1
840,31,10,facility,10,facility,normal,39,1,False,False,False,9,9,-1
840,169,54,household,54,household,lockdown,41,1,False,False,False,2,2,-1
840,4,10,facility,10,facility,normal,38,1,False,False,False,9,9,-1
840,134,10,facility,10,facility,normal,56,1,False,False,False,9,9,-1
840,56,13,facility,18,household,lockdown,18,0,False,False,True,7,1,-1
840,157,51,household,51,household,lockdown,40,1,False,False,False,3,3,-1
840,130,42,household,42,household,lockdown,18,1,False,False,False,2,2,-1
840,171,54,household,54,household,lockdown,39,1,False,False,False,2,2,-1
840,97,32,household,32,household,lockdown,75,0,False,False,True,2,2,-1
840,155,11,facility,11,facility,normal,75,1,False,False,True,1,1,-1
840,128,59,household,41,household,lockdown,18,0,False,False,False,4,2,-1
840,15,6,household,11,facility,normal,53,1,False,False,False,0,2,-1
840,89,29,household,29,household,lockdown,37,0,False,False,False,3,3,-1
840,121,39,household,39,household,lockdown,18,0,False,False,False,4,4,-1
840,74,24,household,11,facility,normal,26,1,False,False,False,4,3,-1
840,91,29,household,29,household,lockdown,18,0,False,False,False,3,3,-1
840,40,19,household,13,household,lockdown,69,0,False,False,False,2,2,-1
840,105,35,household,35,household,lockdown,36,1,False,False,True,2,2,-1
840,24,9,household,12,facility,normal,8,1,True,False,False,2,1,-1
840,36,12,household,12,household,lockdown,50,1,False,False,False,6,6,-1
840,60,13,facility,13,facility,normal,13,0,False,False,True,7,7,-1
840,174,55,household,55,household,lockdown,43,1,False,False,False,3,3,-1
840,129,42,household,42,household,lockdown,38,0,False,False,False,2,2,-1
840,64,20,household,20,household,lockdown,45,0,False,False,False,4,4,-1
840,124,40,household,40,household,lockdown,40,1,False,False,True,3,3,-1
840,95,13,facility,13,facility,normal,30,1,False,False,False,7,7,-1
840,163,13,facility,13,facility,normal,31,1,False,False,False,7,7,-1
840,65,21,household,13,facility,normal,54,0,False,False,False,1,8,-1
840,150,49,household,49,household,lockdown,47,0,False,False,False,2,2,-1
840,156,86,household,50,household,lockdown,69,0,False,False,False,3,2,-1
840,5,13,facility,13,facility,normal,78,0,False,False,False,8,8,-1
840,107,26,facility,36,household,lockdown,28,1,False,False,False,0,1,-1
840,44,13,facility,13,facility,normal,11,1,False,False,False,8,8,-1
840,141,45,household,45,household,lockdown,70,1,False,False,False,3,3,-1
840,19,8,household,8,household,lockdown,71,0,False,False,False,1,1,-1
840,85,13,facility,13,facility,normal,25,1,False,False,False,8,8,-1
840,93,30,household,30,household,lockdown,75,1,False,False,False,3,3,-1
840,57,19,household,13,facility,normal,50,0,False,False,False,1,9,-1
840,166,53,household,53,household,lockdown,18,1,False,False,False,4,4,-1
840,142,6,facility,45,household,lockdown,0,1,False,False,False,1,4,-1
840,12,7,household,5,household,lockdown,49,0,False,False,True,2,2,-1
840,35,16,household,11,household,lockdown,29,1,False,False,False,4,3,-1
840,18,20,facility,7,household,lockdown,60,1,False,False,False,1,3,-1
840,148,78,household,48,household,lockdown,43,1,False,False,False,4,2,-1
840,103,35,household,35,household,lockdown,69,0,False,False,False,2,2,-1
840,138,22,facility,44,household,lockdown,70,0,False,False,False,3,3,-1
840,113,38,household,38,household,lockdown,37,0,False,False,False,4,4,-1
840,108,50,household,37,household,lockdown,49,0,False,False,False,1,3,-1
840,162,52,household,52,household,lockdown,37,1,False,False,False,1,1,-1
840,86,28,household,28,household,lockdown,59,0,False,False,False,2,2,-1
840,29,11,household,11,household,lockdown,31,0,False,False,False,3,3,-1
840,42,14,household,14,household,lockdown,65,1,False,False,False,2,2,-1
840,164,14,facility,14,facility,normal,22,1,False,False,False,3,3,-1
840,92,30,household,14,facility,normal,41,1,False,False,False,2,4,-1
840,16,7,household,15,facility,normal,56,0,False,False,False,2,1,-1
840,50,16,household,16,household,lockdown,20,0,False,False,False,4,4,-1
840,2,1,household,16,facility,normal,19,1,False,False,False,1,1,-1
840,33,25,facility,16,facility,normal,3,0,False,False,True,1,2,-1
840,135,44,household,44,household,lockdown,11,1,False,False,True,3,3,-1
840,10,4,household,4,household,lockdown,32,1,False,False,False,2,2,-1
840,71,24,household,24,household,lockdown,58,1,False,False,False,4,4,-1
840,83,20,facility,27,household,lockdown,21,0,False,False,False,0,2,-1
840,101,34,household,34,household,lockdown,18,0,False,False,False,1,1,-1
840,170,14,facility,54,household,lockdown,0,1,False,False,False,3,3,-1
840,82,26,household,17,facility,normal,58,1,False,False,False,1,1,-1
840,20,14,facility,8,household,lockdown,18,1,False,False,True,2,2,-1
840,104,22,facility,18,facility,normal,50,0,False,False,True,2,4,-1
840,9,3,household,3,household,lockdown,18,0,False,False,False,1,1,-1
840,126,18,facility,18,facility,normal,41,0,False,False,False,4,4,-1
840,6,18,facility,18,facility,normal,53,1,True,False,False,4,4,-1
840,172,18,facility,18,facility,normal,37,0,False,False,False,4,4,-1
840,115,38,household,38,household,lockdown,43,0,False,False,True,4,4,-1
840,154,84,household,50,household,lockdown,23,0,False,False,False,4,2,-1
840,151,49,household,20,facility,normal,31,0,False,False,True,1,1,-1
840,100,33,household,20,facility,normal,65,0,False,False,False,2,2,-1
840,51,16,household,16,household,lockdown,33,0,False,False,False,4,4,-1
840,168,53,household,53,household,lockdown,34,1,False,False,False,4,4,-1
840,147,21,facility,21,facility,normal,27,0,False,False,True,2,2,-1
840,46,15,household,15,household,lockdown,83,0,False,False,False,1,1,-1
840,61,20,household,20,household,lockdown,31,0,False,False,False,4,4,-1
840,116,53,household,38,household,lockdown,40,0,False,False,False,3,5,-1
840,79,22,facility,22,facility,normal,18,0,False,False,False,2,2,-1
840,88,28,household,28,household,lockdown,26,0,False,False,False,2,2,-1
840,30,22,facility,22,facility,normal,29,1,False,False,False,2,2,-1
840,102,25,facility,25,facility,normal,33,1,False,False,False,1,1,-1
840,25,12,household,9,household,lockdown,18,0,True,False,False,5,3,-1
840,175,55,household,55,household,lockdown,41,1,False,False,False,3,3,-1
840,66,21,household,21,household,lockdown,15,1,False,False,False,1,1,-1
840,152,82,household,50,household,lockdown,48,0,False,False,True,2,3,-1
840,109,37,household,37,household,lockdown,79,0,False,False,False,3,3,-1
840,72,24,household,24,household,lockdown,0,1,False,False,False,4,4,-1
840,111,27,facility,27,facility,normal,75,0,False,False,True,1,1,-1
840,49,16,household,16,household,lockdown,39,1,False,False,False,4,4,-1
840,140,45,household,45,household,lockdown,79,0,False,False,False,4,4,-1
840,37,12,household,12,household,lockdown,34,0,False,False,False,5,5,-1
840,23,21,facility,9,household,lockdown,20,1,False,False,True,1,4,-1
840,38,30,facility,30,facility,normal,41,1,False,False,False,1,1,-1
840,69,23,household,23,household,lockdown,40,0,False,False,False,1,1,-1
840,99,33,household,33,household,lockdown,60,1,False,False,False,2,2,-1
840,76,24,household,32,facility,normal,18,0,False,False,False,3,1,-1
840,114,38,household,38,household,lockdown,73,1,False,False,False,5,5,-1
840,68,22,household,22,household,lockdown,43,0,False,False,False,2,2,-1
840,77,25,household,25,household,lockdown,54,0,False,False,False,3,3,-1
840,145,46,household,46,household,lockdown,27,0,False,False,False,2,2,-1
840,165,53,household,53,household,lockdown,81,1,False,False,False,3,3,-1
840,94,34,facility,34,facility,normal,31,0,False,False,False,1,1,-1
840,41,13,household,13,household,lockdown,33,1,False,False,False,2,2,-1
840,78,25,household,25,household,lockdown,18,1,False,False,False,3,3,-1
840,21,9,household,9,household,lockdown,67,0,False,False,False,4,4,-1
840,32,11,household,36,facility,normal,41,0,False,False,False,2,1,-1
840,112,38,household,38,household,lockdown,28,1,False,False,False,5,5,-1
840,125,13,facility,40,household,lockdown,67,1,False,False,False,8,4,-1
840,62,20,household,36,facility,normal,20,0,False,False,True,3,2,-1
840,173,93,household,55,household,lockdown,56,1,False,False,False,6,4,-1
840,161,89,household,52,household,lockdown,31,1,False,False,False,2,2,-1
840,110,37,household,37,household,lockdown,77,1,False,False,False,3,3,-1
900,25,9,household,12,household,normal,18,0,True,False,False,3,6,-1
900,51,16,household,24,household,normal,33,0,False,False,False,3,4,-1
900,53,25,household,25,household,normal,68,1,False,False,True,3,3,-1
900,61,20,household,29,household,normal,31,0,False,False,False,2,4,-1
900,63,30,household,30,household,normal,27,0,False,False,False,2,2,-1
900,75,3,facility,36,household,normal,45,0,False,False,True,2,2,-1
900,98,10,facility,47,household,normal,36,1,False,False,False,8,2,-1
900,111,27,facility,52,household,normal,75,0,False,False,True,0,3,-1
900,116,38,household,53,household,normal,40,0,False,False,False,4,4,-1
900,113,38,household,53,household,normal,37,0,False,False,False,3,5,-1
900,124,40,household,57,household,normal,40,1,False,False,True,3,4,-1
900,148,48,household,78,household,normal,43,1,False,False,False,1,5,-1
900,149,48,household,79,household,normal,46,0,False,False,False,0,4,-1
900,151,20,facility,81,household,normal,31,0,False,False,True,1,8,-1
900,158,51,household,88,household,normal,81,0,False,False,False,2,3,-1
900,172,18,facility,92,household,normal,37,0,False,False,False,3,4,-1
900,173,55,household,93,household,normal,56,1,False,False,False,3,7,-1
900,175,55,household,93,household,normal,41,1,False,False,False,2,8,-1
900,13,2,facility,2,facility,normal,39,0,False,False,False,4,4,-1
900,52,16,household,16,household,lockdown,62,1,False,False,True,3,3,-1
900,133,63,household,43,household,lockdown,45,0,False,False,False,5,2,-1
900,139,44,household,44,household,lockdown,20,0,False,False,False,3,3,-1
900,45,14,household,14,household,lockdown,76,0,False,False,False,2,2,-1
900,50,16,household,16,household,lockdown,20,0,False,False,False,3,3,-1
900,137,67,household,44,household,lockdown,10,0,False,False,False,3,4,-1
900,59,2,facility,2,facility,normal,43,0,False,False,False,4,4,-1
900,122,40,household,40,household,lockdown,62,0,False,False,True,3,3,-1
900,132,43,household,43,household,lockdown,25,0,False,False,False,2,2,-1
900,11,2,facility,2,facility,normal,23,0,False,False,False,4,4,-1
900,17,7,household,7,household,lockdown,20,1,False,False,False,2,2,-1
900,144,46,household,2,facility,normal,57,0,False,False,False,1,5,-1
900,49,16,household,16,household,lockdown,39,1,False,False,False,3,3,-1
900,48,3,facility,3,facility,normal,47,1,False,False,False,2,2,-1
900,84,27,household,27,household,lockdown,35,1,False,False,False,2,2,-1
900,81,3,facility,3,facility,normal,58,0,False,False,False,2,2,-1
900,67,32,household,22,household,lockdown,62,1,False,False,True,1,3,-1
900,160,51,household,51,household,lockdown,55,1,False,False,False,2,2,-1
900,39,12,household,12,household,lockdown,30,0,False,False,False,6,6,-1
900,7,4,household,4,facility,normal,13,1,False,False,False,1,4,-1
900,34,4,facility,4,facility,normal,45,0,False,False,False,4,4,-1
900,146,47,household,4,facility,normal,70,0,False,False,False,1,5,-1
900,170,54,household,54,household,lockdown,0,1,False,False,False,3,3,-1
900,106,4,facility,4,facility,normal,18,0,False,False,False,5,5,-1
900,22,9,household,4,facility,normal,12,0,False,False,False,2,6,-1
900,73,24,household,24,household,lockdown,12,1,False,False,False,4,4,-1
900,143,45,household,45,household,lockdown,9,0,False,False,False,4,4,-1
900,58,19,household,4,facility,normal,31,0,False,False,False,0,7,-1
900,14,4,facility,4,facility,normal,50,0,False,False,False,7,7,-1
900,54,6,facility,6,facility,normal,9,0,False,False,False,1,1,-1
900,119,39,household,39,household,lockdown,18,0,False,False,False,4,4,-1
900,87,10,facility,10,facility,normal,25,0,False,False,False,8,8,-1
900,117,10,facility,10,facility,normal,45,1,False,False,False,8,8,-1
900,153,10,facility,10,facility,normal,11,0,False,False,False,8,8,-1
900,41,13,household,13,household,lockdown,33,1,False,False,False,2,2,-1
900,3,10,facility,10,facility,normal,24,1,False,False,True,8,8,-1
900,96,31,household,31,household,lockdown,14,1,False,False,False,1,1,-1
900,159,10,facility,10,facility,normal,51,0,False,False,True,8,8,-1
900,47,22,household,15,household,lockdown,34,1,False,False,False,2,2,-1
900,1,1,household,1,household,lockdown,27,1,False,False,False,1,1,-1
900,123,40,household,10,facility,normal,0,0,False,False,False,2,9,-1
900,31,10,facility,10,facility,normal,39,1,False,False,False,9,9,-1
900,169,54,household,10,facility,normal,41,1,False,False,False,2,10,-1
900,4,10,facility,10,facility,normal,38,1,False,False,False,10,10,-1
900,134,10,facility,10,facility,normal,56,1,False,False,False,10,10,-1
900,171,54,household,54,household,lockdown,39,1,False,False,False,2,2,-1
900,97,32,household,11,facility,normal,75,0,False,False,True,0,4,-1
900,155,11,facility,11,facility,normal,75,1,False,False,True,4,4,-1
900,128,41,household,41,household,lockdown,18,0,False,False,False,2,2,-1
900,15,11,facility,11,facility,normal,53,1,False,False,False,4,4,-1
900,89,29,household,29,household,lockdown,37,0,False,False,False,4,4,-1
900,121,39,household,39,household,lockdown,18,0,False,False,False,4,4,-1
900,74,11,facility,11,facility,normal,26,1,False,False,False,4,4,-1
900,126,18,facility,40,household,lockdown,41,0,False,False,False,2,3,-1
900,91,29,household,29,household,lockdown,18,0,False,False,False,4,4,-1
900,40,13,household,13,household,lockdown,69,0,False,False,False,2,2,-1
900,105,35,household,35,household,lockdown,36,1,False,False,True,2,2,-1
900,24,12,facility,12,facility,normal,8,1,True,False,False,1,1,-1
900,118,39,household,39,household,lockdown,0,1,False,False,False,4,4,-1
900,136,66,household,44,household,lockdown,0,1,False,False,False,2,5,-1
900,150,49,household,49,household,lockdown,47,0,False,False,False,1,1,-1
900,156,50,household,13,facility,normal,69,0,False,False,False,2,9,-1
900,5,13,facility,13,facility,normal,78,0,False,False,False,9,9,-1
900,107,36,household,36,household,lockdown,28,1,False,False,False,2,2,-1
900,44,13,facility,13,facility,normal,11,1,False,False,False,9,9,-1
900,141,45,household,45,household,lockdown,70,1,False,False,False,4,4,-1
900,19,8,household,13,facility,normal,71,0,False,False,False,1,10,-1
900,85,13,facility,13,facility,normal,25,1,False,False,False,10,10,-1
900,93,30,household,30,household,lockdown,75,1,False,False,False,2,2,-1
900,125,40,household,40,household,lockdown,67,1,False,False,False,3,3,-1
900,57,13,facility,13,facility,normal,50,0,False,False,False,10,10,-1
900,90,29,household,29,household,lockdown,42,1,False,False,False,4,4,-1
900,166,53,household,13,facility,normal,18,1,False,False,False,4,11,-1
900,142,45,household,45,household,lockdown,0,1,False,False,False,4,4,-1
900,12,5,household,5,household,lockdown,49,0,False,False,True,2,2,-1
900,35,11,household,11,household,lockdown,29,1,False,False,False,2,2,-1
900,18,7,household,7,household,lockdown,60,1,False,False,False,2,2,-1
900,6,18,facility,3,household,lockdown,53,1,True,False,False,1,2,-1
900,162,52,household,14,facility,normal,37,1,False,False,False,2,3,-1
900,86,28,household,28,household,lockdown,59,0,False,False,False,2,2,-1
900,29,11,household,11,household,lockdown,31,0,False,False,False,2,2,-1
900,42,14,household,14,household,lockdown,65,1,False,False,False,2,2,-1
900,9,3,household,3,household,lockdown,18,0,False,False,False,2,2,-1
900,164,14,facility,14,facility,normal,22,1,False,False,False,3,3,-1
900,92,14,facility,14,facility,normal,41,1,False,False,False,3,3,-1
900,26,12,household,10,household,lockdown,68,0,False,False,False,5,2,-1
900,46,15,household,15,household,lockdown,83,0,False,False,False,2,2,-1
900,32,36,facility,16,facility,normal,41,0,False,False,False,1,3,-1
900,135,44,household,44,household,lockdown,11,1,False,False,True,5,5,-1
900,10,4,household,4,household,lockdown,32,1,False,False,False,1,1,-1
900,71,24,household,24,household,lockdown,58,1,False,False,False,4,4,-1
900,83,27,household,27,household,lockdown,21,0,False,False,False,2,2,-1
900,101,34,household,34,household,lockdown,18,0,False,False,False,1,1,-1
900,104,18,facility,35,household,lockdown,50,0,False,False,True,0,3,-1
900,43,20,household,14,household,lockdown,12,1,False,False,False,1,3,-1
